Seqname	GeneSymbol	Type	Diagrams	Total	Context+	Context	Structure	Energy	"Branch Length"	Pct	8mer	7mer-m8	7mer-A1	6mer	"Offset 6mer"	Imperfect	8mer	7mer-m8	7mer-A1	6mer	"Offset 6mer"	Imperfect	"UTR Length"
XR_001318795	LOC106561467	NonCoding	"Click Me"	1	-0.34	-0.399	166	-19.59	0		0	0	0	0	0	0	0	1	0	0	0	0	2064
XM_014195238	LOC106602553	NonCoding	"Click Me"	1	-0.34	-0.321	153	-18.38	0		0	0	0	0	0	0	1	0	0	0	0	0	7549
XM_014195239	LOC106602553	NonCoding	"Click Me"	1	-0.34	-0.321	153	-18.38	0		0	0	0	0	0	0	1	0	0	0	0	0	7578
XM_014216615	LOC106613427	NonCoding	"Click Me"	1	-0.34	-0.314	148	-17.93	0		0	0	0	0	0	0	1	0	0	0	0	0	1398
XM_014174576	LOC106586852	NonCoding	"Click Me"	1	-0.339	-0.325	141	-15.02	0		0	0	0	0	0	0	1	0	0	0	0	0	5634
XM_014174587	LOC106586852	NonCoding	"Click Me"	1	-0.339	-0.325	141	-15.02	0		0	0	0	0	0	0	1	0	0	0	0	0	3891
XR_001324265	LOC106586852	NonCoding	"Click Me"	1	-0.339	-0.325	141	-15.02	0		0	0	0	0	0	0	1	0	0	0	0	0	4234
XM_014186517	LOC106595141	NonCoding	"Click Me"	1	-0.339	-0.311	153	-17.49	0		0	0	0	0	0	0	1	0	0	0	0	0	1489
XM_014198061	LOC106603860	NonCoding	"Click Me"	1	-0.339	-0.272	156	-21	0		0	0	0	0	0	0	1	0	0	0	0	0	3564
XM_014142873	LOC106570479	NonCoding	"Click Me"	1	-0.339	-0.341	154	-19.92	0		0	0	0	0	0	0	1	0	0	0	0	0	1857
XM_014172746	LOC106585990	NonCoding	"Click Me"	1	-0.339	-0.334	162	-21.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3435
XM_014172747	LOC106585990	NonCoding	"Click Me"	1	-0.339	-0.334	162	-21.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3404
XM_014172748	LOC106585990	NonCoding	"Click Me"	1	-0.339	-0.334	162	-21.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3420
XM_014191804	LOC106600445	NonCoding	"Click Me"	1	-0.339	-0.368	154	-18.21	0		0	0	0	0	0	0	1	0	0	0	0	0	1640
XR_001330028	LOC106610948	NonCoding	"Click Me"	1	-0.338	-0.292	158	-21.12	0		0	0	0	0	0	0	1	0	0	0	0	0	687
XM_014133594	LOC106565908	NonCoding	"Click Me"	1	-0.338	-0.318	144	-15.09	0		0	0	0	0	0	0	1	0	0	0	0	0	1307
XM_014151077	LOC106574943	NonCoding	"Click Me"	1	-0.337	-0.352	149	-16.29	0		0	0	0	0	0	0	1	0	0	0	0	0	2570
XM_014154268	LOC106576826	NonCoding	"Click Me"	1	-0.337	-0.319	164	-20.07	0		0	0	0	0	0	0	1	0	0	0	0	0	2537
XM_014193031	LOC106601102	NonCoding	"Click Me"	1	-0.337	-0.356	149	-15.75	0		0	0	0	0	0	0	1	0	0	0	0	0	3575
XM_014191163	LOC106599824	NonCoding	"Click Me"	1	-0.337	-0.282	165	-21.36	0		0	0	0	0	0	0	1	0	0	0	0	0	8271
XM_014153770	LOC106576549	NonCoding	"Click Me"	1	-0.337	-0.3	155	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	2710
XM_014153771	LOC106576549	NonCoding	"Click Me"	1	-0.337	-0.3	155	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	3062
XM_014153772	LOC106576549	NonCoding	"Click Me"	1	-0.337	-0.3	155	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	2551
XM_014153773	LOC106576549	NonCoding	"Click Me"	1	-0.337	-0.3	155	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	2665
XM_014136337	LOC106567258	NonCoding	"Click Me"	1	-0.337	-0.35	144	-16.46	0		0	0	0	0	0	0	1	0	0	0	0	0	4544
XM_014136338	LOC106567258	NonCoding	"Click Me"	1	-0.337	-0.35	144	-16.46	0		0	0	0	0	0	0	1	0	0	0	0	0	4179
XM_014136339	LOC106567258	NonCoding	"Click Me"	1	-0.337	-0.35	144	-16.46	0		0	0	0	0	0	0	1	0	0	0	0	0	4526
XM_014151418	LOC106575162	NonCoding	"Click Me"	1	-0.337	-0.325	147	-19.56	0		0	0	0	0	0	0	1	0	0	0	0	0	922
XM_014161445	LOC106580413	NonCoding	"Click Me"	1	-0.337	-0.293	158	-24.15	0		0	0	0	0	0	0	1	0	0	0	0	0	2044
NM_001142721	par-2	Coding	"Click Me"	1	-0.337	-0.33	151	-18.85	0		0	0	0	0	0	0	1	0	0	0	0	0	1927
XM_014182055	LOC106590876	NonCoding	"Click Me"	1	-0.337	-0.272	155	-22.03	0		0	0	0	0	0	0	1	0	0	0	0	0	2369
XM_014184266	LOC106592919	NonCoding	"Click Me"	1	-0.337	-0.374	151	-15.63	0		0	0	0	0	0	0	1	0	0	0	0	0	1871
XM_014174076	ttf2	NonCoding	"Click Me"	1	-0.337	-0.344	166	-24.08	0		0	0	0	0	0	0	1	0	0	0	0	0	4231
XM_014174077	ttf2	NonCoding	"Click Me"	1	-0.337	-0.344	166	-24.08	0		0	0	0	0	0	0	1	0	0	0	0	0	4222
XM_014174078	ttf2	NonCoding	"Click Me"	1	-0.337	-0.344	166	-24.08	0		0	0	0	0	0	0	1	0	0	0	0	0	4204
XM_014174079	ttf2	NonCoding	"Click Me"	1	-0.337	-0.344	166	-24.08	0		0	0	0	0	0	0	1	0	0	0	0	0	4186
XM_014174080	ttf2	NonCoding	"Click Me"	1	-0.337	-0.344	166	-24.08	0		0	0	0	0	0	0	1	0	0	0	0	0	4086
XM_014184132	LOC106592799	NonCoding	"Click Me"	1	-0.336	-0.373	151	-15.63	0		0	0	0	0	0	0	1	0	0	0	0	0	1781
XM_014200053	LOC106604916	NonCoding	"Click Me"	1	-0.336	-0.302	150	-20.06	0		0	0	0	0	0	0	1	0	0	0	0	0	1248
NM_001141493	cebpd	Coding	"Click Me"	1	-0.336	-0.315	151	-20	0		0	0	0	0	0	0	1	0	0	0	0	0	1502
XM_014151408	LOC106575162	NonCoding	"Click Me"	1	-0.336	-0.324	147	-19.56	0		0	0	0	0	0	0	1	0	0	0	0	0	958
NM_001141468	st2b1	Coding	"Click Me"	1	-0.336	-0.301	152	-16.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1170
XM_014186896	LOC106595525	NonCoding	"Click Me"	1	-0.336	-0.303	154	-18.74	0		0	0	0	0	0	0	1	0	0	0	0	0	765
XM_014184165	LOC106592819	NonCoding	"Click Me"	1	-0.336	-0.298	147	-16.46	0		0	0	0	0	0	0	1	0	0	0	0	0	827
XR_001324937	LOC106589874	NonCoding	"Click Me"	1	-0.336	-0.315	143	-16.8	0		0	0	0	0	0	0	1	0	0	0	0	0	443
XM_014192022	LOC106600565	NonCoding	"Click Me"	1	-0.335	-0.326	148	-17.44	0		0	0	0	0	0	0	1	0	0	0	0	0	4577
XR_001321358	LOC106573502	NonCoding	"Click Me"	1	-0.335	-0.306	151	-17.64	0		0	0	0	0	0	0	1	0	0	0	0	0	1742
XM_014191805	LOC106600445	NonCoding	"Click Me"	1	-0.335	-0.365	154	-18.21	0		0	0	0	0	0	0	1	0	0	0	0	0	1655
XM_014123279	LOC106560399	NonCoding	"Click Me"	1	-0.335	-0.369	149	-16.33	0		0	0	0	0	0	0	1	0	0	0	0	0	6872
XM_014123281	LOC106560399	NonCoding	"Click Me"	1	-0.335	-0.369	149	-16.33	0		0	0	0	0	0	0	1	0	0	0	0	0	7066
XM_014198039	LOC106603848	NonCoding	"Click Me"	1	-0.334	-0.347	153	-18.21	0		0	0	0	0	0	0	1	0	0	0	0	0	6156
XM_014198040	LOC106603848	NonCoding	"Click Me"	1	-0.334	-0.347	153	-18.21	0		0	0	0	0	0	0	1	0	0	0	0	0	6153
XM_014198041	LOC106603848	NonCoding	"Click Me"	1	-0.334	-0.347	153	-18.21	0		0	0	0	0	0	0	1	0	0	0	0	0	6132
XM_014198042	LOC106603848	NonCoding	"Click Me"	1	-0.334	-0.347	153	-18.21	0		0	0	0	0	0	0	1	0	0	0	0	0	6129
XM_014185692	LOC106594332	NonCoding	"Click Me"	1	-0.334	-0.36	140	-18.67	0		0	0	0	0	0	0	1	0	0	0	0	0	1262
XR_001330272	LOC106612314	NonCoding	"Click Me"	1	-0.334	-0.309	148	-16.72	0		0	0	0	0	0	0	1	0	0	0	0	0	676
XM_014176808	LOC106588132	NonCoding	"Click Me"	1	-0.334	-0.293	165	-29.4	0		0	0	0	0	0	0	1	0	0	0	0	0	1323
XR_001326739	LOC106596688	NonCoding	"Click Me"	1	-0.334	-0.373	162	-17.6	0		0	0	0	0	0	0	0	1	0	0	0	0	1470
XR_001319265	LOC106563474	NonCoding	"Click Me"	1	-0.333	-0.318	150	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	967
XM_014193720	LOC106601494	NonCoding	"Click Me"	1	-0.333	-0.34	152	-18.41	0		0	0	0	0	0	0	1	0	0	0	0	0	1481
XM_014130978	LOC106564705	NonCoding	"Click Me"	1	-0.333	-0.36	140	-15.82	0		0	0	0	0	0	0	1	0	0	0	0	0	4207
XM_014197084	t120a	NonCoding	"Click Me"	1	-0.333	-0.306	145	-17.57	0		0	0	0	0	0	0	1	0	0	0	0	0	1244
XM_014166552	hmces	NonCoding	"Click Me"	1	-0.333	-0.436	154	-20.76	0		0	0	0	0	0	0	1	0	0	0	0	0	2472
XM_014151840	LOC106575355	NonCoding	"Click Me"	1	-0.333	-0.343	158	-22.28	0		0	0	0	0	0	0	1	0	0	0	0	0	1400
XM_014139290	LOC106568714	NonCoding	"Click Me"	1	-0.333	-0.353	153	-19.12	0		0	0	0	0	0	0	1	0	0	0	0	0	1643
XM_014177980	LOC106588707	NonCoding	"Click Me"	1	-0.333	-0.296	170	-23.94	0		0	0	0	0	0	0	1	0	0	0	0	0	5140
XM_014187745	LOC106596465	NonCoding	"Click Me"	1	-0.333	-0.408	155	-20.95	0		0	0	0	0	0	0	1	0	0	0	0	0	3731
XM_014161595	LOC106580482	NonCoding	"Click Me"	1	-0.333	-0.29	153	-17.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1721
XM_014139289	LOC106568714	NonCoding	"Click Me"	1	-0.332	-0.353	153	-19.12	0		0	0	0	0	0	0	1	0	0	0	0	0	1671
XR_001328506	LOC106603802	NonCoding	"Click Me"	1	-0.332	-0.341	154	-19.47	0		0	0	0	0	0	0	1	0	0	0	0	0	927
XR_001324977	LOC106589970	NonCoding	"Click Me"	1	-0.332	-0.37	162	-21.43	0		0	0	0	0	0	0	0	1	0	0	0	0	547
XM_014201967	LOC106605952	NonCoding	"Click Me"	1	-0.332	-0.248	156	-21.89	0		0	0	0	0	0	0	1	0	0	0	0	0	1092
XM_014127163	LOC106562342	NonCoding	"Click Me"	1	-0.332	-0.306	160	-23.91	0		0	0	0	0	0	0	1	0	0	0	0	0	2181
XR_001324441	LOC106587412	NonCoding	"Click Me"	1	-0.332	-0.307	158	-21.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1155
XM_014189736	tm56b	NonCoding	"Click Me"	1	-0.332	-0.356	158	-19.5	0		0	0	0	0	0	0	1	0	0	0	0	0	1797
XM_014139513	LOC106568822	NonCoding	"Click Me"	1	-0.332	-0.253	157	-19.41	0		0	0	0	0	0	0	1	0	0	0	0	0	4166
XM_014155645	alpk1	NonCoding	"Click Me"	1	-0.332	-0.313	146	-17.68	0		0	0	0	0	0	0	1	0	0	0	0	0	3905
XM_014209391	LOC106610196	NonCoding	"Click Me"	1	-0.331	-0.286	152	-19.22	0		0	0	0	0	0	0	1	0	0	0	0	0	748
XM_014162503	LOC106580939	NonCoding	"Click Me"	1	-0.331	-0.318	141	-15.02	0		0	0	0	0	0	0	1	0	0	0	0	0	6482
XM_014171325	rilpl2	NonCoding	"Click Me"	1	-0.331	-0.387	147	-19.62	0		0	0	0	0	0	0	1	0	0	0	0	0	1763
XM_014171326	rilpl2	NonCoding	"Click Me"	1	-0.331	-0.387	147	-19.62	0		0	0	0	0	0	0	1	0	0	0	0	0	1780
XM_014216027	slc35f3	NonCoding	"Click Me"	1	-0.331	-0.352	144	-14.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6359
XM_014216036	slc35f3	NonCoding	"Click Me"	1	-0.331	-0.352	144	-14.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6359
XM_014149283	kcnn1	NonCoding	"Click Me"	1	-0.331	-0.344	166	-25.2	0		0	0	0	0	0	0	1	0	0	0	0	0	4087
XM_014149284	kcnn1	NonCoding	"Click Me"	1	-0.331	-0.344	166	-25.2	0		0	0	0	0	0	0	1	0	0	0	0	0	2913
XM_014158031	LOC106578834	NonCoding	"Click Me"	1	-0.331	-0.447	142	-13.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3731
XM_014158032	LOC106578834	NonCoding	"Click Me"	1	-0.331	-0.447	142	-13.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3672
XM_014158033	LOC106578834	NonCoding	"Click Me"	1	-0.331	-0.447	142	-13.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3348
XM_014158034	LOC106578834	NonCoding	"Click Me"	1	-0.331	-0.447	142	-13.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3496
XM_014158036	LOC106578834	NonCoding	"Click Me"	1	-0.331	-0.447	142	-13.23	0		0	0	0	0	0	0	1	0	0	0	0	0	3291
XM_014134787	LOC106566609	NonCoding	"Click Me"	1	-0.331	-0.352	150	-18.17	0		0	0	0	0	0	0	1	0	0	0	0	0	5926
XM_014131713	LOC106565079	NonCoding	"Click Me"	1	-0.331	-0.329	150	-19.42	0		0	0	0	0	0	0	1	0	0	0	0	0	1543
XM_014131714	LOC106565079	NonCoding	"Click Me"	1	-0.331	-0.329	150	-19.42	0		0	0	0	0	0	0	1	0	0	0	0	0	1480
XM_014131715	LOC106565079	NonCoding	"Click Me"	1	-0.331	-0.329	150	-19.42	0		0	0	0	0	0	0	1	0	0	0	0	0	1657
XM_014209202	LOC106610067	NonCoding	"Click Me"	1	-0.331	-0.269	151	-17.57	0		0	0	0	0	0	0	1	0	0	0	0	0	2389
XR_001321872	LOC106575980	NonCoding	"Click Me"	1	-0.331	-0.36	157	-19.53	0		0	0	0	0	0	0	1	0	0	0	0	0	3350
XM_014177430	LOC106588436	NonCoding	"Click Me"	1	-0.331	-0.298	150	-21.73	0		0	0	0	0	0	0	1	0	0	0	0	0	4462
XM_014177431	LOC106588436	NonCoding	"Click Me"	1	-0.331	-0.298	150	-21.73	0		0	0	0	0	0	0	1	0	0	0	0	0	4180
XM_014177432	LOC106588436	NonCoding	"Click Me"	1	-0.331	-0.298	150	-21.73	0		0	0	0	0	0	0	1	0	0	0	0	0	4333
XM_014177433	LOC106588436	NonCoding	"Click Me"	1	-0.331	-0.298	150	-21.73	0		0	0	0	0	0	0	1	0	0	0	0	0	4166
XM_014177434	LOC106588436	NonCoding	"Click Me"	1	-0.331	-0.298	150	-21.73	0		0	0	0	0	0	0	1	0	0	0	0	0	4146
XM_014168218	LOC106583705	NonCoding	"Click Me"	1	-0.33	-0.317	142	-14.63	0		0	0	0	0	0	0	1	0	0	0	0	0	5166
XR_001322851	LOC106580266	NonCoding	"Click Me"	1	-0.33	-0.294	154	-22.4	0		0	0	0	0	0	0	1	0	0	0	0	0	1109
XM_014140817	LOC106569452	NonCoding	"Click Me"	1	-0.329	-0.327	140	-16.52	0		0	0	0	0	0	0	1	0	0	0	0	0	2276
XR_001327601	LOC106599866	NonCoding	"Click Me"	1	-0.329	-0.285	157	-21.18	0		0	0	0	0	0	0	1	0	0	0	0	0	440
XM_014151399	LOC100136538	NonCoding	"Click Me"	1	-0.329	-0.285	147	-21.04	0		0	0	0	0	0	0	1	0	0	0	0	0	560
XM_014201425	LOC106605601	NonCoding	"Click Me"	1	-0.329	-0.362	151	-16.6	0		0	0	0	0	0	0	1	0	0	0	0	0	2180
XM_014201426	LOC106605601	NonCoding	"Click Me"	1	-0.329	-0.362	151	-16.6	0		0	0	0	0	0	0	1	0	0	0	0	0	2329
XM_014201427	LOC106605601	NonCoding	"Click Me"	1	-0.329	-0.362	151	-16.6	0		0	0	0	0	0	0	1	0	0	0	0	0	2176
XM_014195999	LOC106602950	NonCoding	"Click Me"	1	-0.329	-0.33	141	-13.97	0		0	0	0	0	0	0	1	0	0	0	0	0	3527
NM_001141255	t120a	Coding	"Click Me"	1	-0.329	-0.303	145	-17.57	0		0	0	0	0	0	0	1	0	0	0	0	0	1260
XM_014211444	LOC106611333	NonCoding	"Click Me"	1	-0.329	-0.332	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3817
NM_001123599	LOC100136470	Coding	"Click Me"	1	-0.329	-0.29	158	-23.03	0		0	0	0	0	0	0	1	0	0	0	0	0	1383
XR_001329793	LOC106609919	NonCoding	"Click Me"	1	-0.328	-0.286	151	-18.52	0		0	0	0	0	0	0	1	0	0	0	0	0	1254
XM_014130454	LOC106564381	NonCoding	"Click Me"	1	-0.328	-0.353	158	-18.34	0		0	0	0	0	0	0	0	1	0	0	0	0	2173
NM_001140361	if4ea	Coding	"Click Me"	1	-0.328	-0.348	141	-10.81	0		0	0	0	0	0	0	0	1	0	0	0	0	2249
XR_001328974	LOC106605990	NonCoding	"Click Me"	1	-0.327	-0.341	164	-23.99	0		0	0	0	0	0	0	1	0	0	0	0	0	2194
NM_001139637	zmat5	Coding	"Click Me"	1	-0.327	-0.312	153	-22.69	0		0	0	0	0	0	0	1	0	0	0	0	0	1469
XM_014198755	LOC106604270	NonCoding	"Click Me"	1	-0.327	-0.294	144	-20.2	0		0	0	0	0	0	0	1	0	0	0	0	0	1384
XM_014198756	LOC106604270	NonCoding	"Click Me"	1	-0.327	-0.294	144	-20.2	0		0	0	0	0	0	0	1	0	0	0	0	0	1231
XM_014195028	LOC106602409	NonCoding	"Click Me"	1	-0.327	-0.327	143	-15.86	0		0	0	0	0	0	0	1	0	0	0	0	0	3014
XM_014143860	LOC106571140	NonCoding	"Click Me"	1	-0.327	-0.283	149	-19.34	0		0	0	0	0	0	0	1	0	0	0	0	0	1975
XR_001329351	LOC106607966	NonCoding	"Click Me"	1	-0.327	-0.27	145	-17.31	0		0	0	0	0	0	0	1	0	0	0	0	0	3242
XM_014200900	LOC106605367	NonCoding	"Click Me"	1	-0.327	-0.332	148	-20.37	0		0	0	0	0	0	0	1	0	0	0	0	0	1349
XM_014164534	LOC106581956	NonCoding	"Click Me"	1	-0.326	-0.287	157	-17.55	0		0	0	0	0	0	0	1	0	0	0	0	0	1724
XM_014164544	LOC106581956	NonCoding	"Click Me"	1	-0.326	-0.287	157	-17.55	0		0	0	0	0	0	0	1	0	0	0	0	0	1685
XM_014151910	LOC106575406	NonCoding	"Click Me"	1	-0.326	-0.347	152	-19.53	0		0	0	0	0	0	0	1	0	0	0	0	0	7915
XM_014172527	ccdc112	NonCoding	"Click Me"	1	-0.326	-0.404	147	-17.75	0		0	0	0	0	0	0	1	0	0	0	0	0	1949
XM_014161043	LOC106580216	NonCoding	"Click Me"	1	-0.326	-0.276	147	-17.05	0		0	0	0	0	0	0	1	0	0	0	0	0	831
NM_001173851	fhl3	Coding	"Click Me"	1	-0.326	-0.362	152	-17.42	0		0	0	0	0	0	0	1	0	0	0	0	0	2634
XM_014194701	LOC106602204	NonCoding	"Click Me"	1	-0.326	-0.269	156	-20.68	0		0	0	0	0	0	0	1	0	0	0	0	0	5747
XM_014186832	LOC106595458	NonCoding	"Click Me"	1	-0.326	-0.241	155	-22.25	0		0	0	0	0	0	0	1	0	0	0	0	0	1571
XM_014133333	LOC106565794	NonCoding	"Click Me"	1	-0.326	-0.293	158	-21.39	0		0	0	0	0	0	0	1	0	0	0	0	0	5291
XM_014179582	LOC106589507	NonCoding	"Click Me"	1	-0.326	-0.28	143	-16.63	0		0	0	0	0	0	0	1	0	0	0	0	0	4449
XM_014154630	LOC106577000	NonCoding	"Click Me"	1	-0.326	-0.259	157	-18.25	0		0	0	0	0	0	0	1	0	0	0	0	0	3964
XM_014213051	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3366
XM_014213056	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3354
XR_001327895	LOC106600768	NonCoding	"Click Me"	1	-0.325	-0.351	159	-18.26	0		0	0	0	0	0	0	1	0	0	0	0	0	3302
XM_014173927	LOC106586530	NonCoding	"Click Me"	1	-0.325	-0.351	147	-16.13	0		0	0	0	0	0	0	1	0	0	0	0	0	10477
XM_014173928	LOC106586530	NonCoding	"Click Me"	1	-0.325	-0.351	147	-16.13	0		0	0	0	0	0	0	1	0	0	0	0	0	10474
XM_014173929	LOC106586530	NonCoding	"Click Me"	1	-0.325	-0.351	147	-16.13	0		0	0	0	0	0	0	1	0	0	0	0	0	10399
XM_014173930	LOC106586530	NonCoding	"Click Me"	1	-0.325	-0.351	147	-16.13	0		0	0	0	0	0	0	1	0	0	0	0	0	10303
XM_014213048	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3415
XM_014213049	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3412
XM_014213050	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3403
XM_014213052	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3364
XM_014213053	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	3364
XM_014213054	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	2914
XM_014213055	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	2911
XM_014213057	LOC106612141	NonCoding	"Click Me"	1	-0.325	-0.297	148	-17.35	0		0	0	0	0	0	0	1	0	0	0	0	0	2902
XR_001329792	LOC106609919	NonCoding	"Click Me"	1	-0.325	-0.284	151	-18.52	0		0	0	0	0	0	0	1	0	0	0	0	0	1266
XM_014169184	LOC106584191	NonCoding	"Click Me"	1	-0.325	-0.329	140	-13.45	0		0	0	0	0	0	0	1	0	0	0	0	0	1894
XM_014172523	ccdc112	NonCoding	"Click Me"	1	-0.325	-0.403	147	-17.75	0		0	0	0	0	0	0	1	0	0	0	0	0	1955
XM_014179624	LOC106589529	NonCoding	"Click Me"	1	-0.325	-0.296	146	-17.89	0		0	0	0	0	0	0	1	0	0	0	0	0	1929
XM_014202066	LOC106606009	NonCoding	"Click Me"	1	-0.324	-0.279	147	-21.04	0		0	0	0	0	0	0	1	0	0	0	0	0	568
XM_014147280	LOC106572799	NonCoding	"Click Me"	1	-0.324	-0.379	157	-17.87	0		0	0	0	0	0	0	0	1	0	0	0	0	3226
XM_014204667	LOC100380852	NonCoding	"Click Me"	1	-0.324	-0.277	150	-18.5	0		0	0	0	0	0	0	1	0	0	0	0	0	3977
XM_014175934	LOC106587493	NonCoding	"Click Me"	1	-0.324	-0.363	153	-19.5	0		0	0	0	0	0	0	1	0	0	0	0	0	1185
XM_014194955	LOC106602360	NonCoding	"Click Me"	1	-0.324	-0.374	183	-29.16	0		0	0	0	0	0	0	0	1	0	0	0	0	1394
XM_014165039	LOC106582196	NonCoding	"Click Me"	1	-0.323	-0.303	151	-19.35	0		0	0	0	0	0	0	1	0	0	0	0	0	6827
XM_014165044	LOC106582196	NonCoding	"Click Me"	1	-0.323	-0.303	151	-19.35	0		0	0	0	0	0	0	1	0	0	0	0	0	6743
XM_014178778	LOC106589094	NonCoding	"Click Me"	1	-0.323	-0.247	145	-15.13	0		0	0	0	0	0	0	1	0	0	0	0	0	7891
XM_014163616	LOC106581519	NonCoding	"Click Me"	1	-0.323	-0.329	140	-13	0		0	0	0	0	0	0	1	0	0	0	0	0	5120
XR_001320656	LOC106570371	NonCoding	"Click Me"	1	-0.323	-0.343	153	-22.32	0		0	0	0	0	0	0	1	0	0	0	0	0	2704
XM_014171295	LOC106585263	NonCoding	"Click Me"	1	-0.323	-0.34	152	-18.34	0		0	0	0	0	0	0	1	0	0	0	0	0	1927
XM_014215681	LOC106613446	NonCoding	"Click Me"	1	-0.323	-0.298	154	-18.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3391
XM_014205233	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5625
XM_014205234	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5622
XM_014205235	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5598
XM_014205236	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5556
XM_014205237	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5595
XM_014205238	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	6098
XM_014205239	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5815
XM_014205240	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	6041
XM_014205241	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5650
XM_014205242	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5238
XM_014205243	LOC106607836	NonCoding	"Click Me"	1	-0.323	-0.365	140	-13.4	0		0	0	0	0	0	0	1	0	0	0	0	0	5127
XM_014197563	LOC106603645	NonCoding	"Click Me"	1	-0.323	-0.353	169	-22.34	0		0	0	0	0	0	0	1	0	0	0	0	0	3631
XM_014197568	LOC106603645	NonCoding	"Click Me"	1	-0.323	-0.353	169	-22.34	0		0	0	0	0	0	0	1	0	0	0	0	0	3691
XM_014200461	LOC106605126	NonCoding	"Click Me"	1	-0.323	-0.194	166	-26.26	0		0	0	0	0	0	0	1	0	0	0	0	0	4690
XM_014185053	LOC106593677	NonCoding	"Click Me"	1	-0.323	-0.332	147	-17.62	0		0	0	0	0	0	0	1	0	0	0	0	0	3292
XM_014185057	LOC106593677	NonCoding	"Click Me"	1	-0.323	-0.332	147	-17.62	0		0	0	0	0	0	0	1	0	0	0	0	0	3289
XM_014170976	LOC106585123	NonCoding	"Click Me"	1	-0.323	-0.293	156	-18.49	0		0	0	0	0	0	0	1	0	0	0	0	0	3085
XM_014170977	LOC106585123	NonCoding	"Click Me"	1	-0.323	-0.293	156	-18.49	0		0	0	0	0	0	0	1	0	0	0	0	0	3082
XM_014170978	LOC106585123	NonCoding	"Click Me"	1	-0.323	-0.293	156	-18.49	0		0	0	0	0	0	0	1	0	0	0	0	0	2943
